"Datum";"Uhrzeit";"Wochentag";"#";"ST";"Mannschaft 1";"Mannschaft 2";"Gastgeber";"Austragungsort/Ergebnis";"Austragungsort";"Ergebnis";"Saison";"Spielrunde";"Geschlecht";"Satzpunkte";"Ballpunkte";"Spieldauer";"Zuschauerzahl";"Satzpunkte 1";":";"Satzpunkte 2";"Satz 1 - Ballpunkte 1";":";"Satz 1 - Ballpunkte 2";"Satz 1 - Satzdauer";"Satz 2 - Ballpunkte 1";":";"Satz 2 - Ballpunkte 2";"Satz 2 - Satzdauer";"Satz 3 - Ballpunkte 1";":";"Satz 3 - Ballpunkte 2";"Satz 3 - Satzdauer";"Satz 4 - Ballpunkte 1";":";"Satz 4 - Ballpunkte 2";"Satz 4 - Satzdauer";"Satz 5 - Ballpunkte 1";":";"Satz 5 - Ballpunkte 2";"Satz 5 - Satzdauer";
"15.10.2013";"20:00:00";"Dienstag";"1004";"Spieltag 1";"BERLIN RECYCLING Volleys";"Generali Haching";"BERLIN RECYCLING Volleys";"3:1 / 95:83";"Max-Schmeling-Halle (10437 Berlin)";"3:1 / 95:83";"2013/14";"1. Bundesliga Männer";"männlich";"3:1";"95:83";"109";"6621";"3";":";"1";"25";":";"22";"31";"20";":";"25";"26";"25";":";"17";"26";"25";":";"19";"26";
"16.10.2013";"19:30:00";"Mittwoch";"1001";"Spieltag 1";"CV Mitteldeutschland";"TV Rottenburg";"CV Mitteldeutschland";"3:2 / 109:100";"Jahrhunderthalle Spergau (06237 Leuna /OT Spergau)";"3:2 / 109:100";"2013/14";"1. Bundesliga Männer";"männlich";"3:2";"109:100";"119";"1015";"3";":";"2";"24";":";"26";"27";"20";":";"25";"26";"25";":";"22";"27";"25";":";"17";"24";"15";":";"10";"15";
"02.11.2013";"19:30:00";"Samstag";"1088";"Spieltag 15";"VSG Coburg/Grub";"BERLIN RECYCLING Volleys";"VSG Coburg/Grub";"1:3 / 73:95";"HUK Coburg Arena (96450 Coburg)";"1:3 / 73:95";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"73:95";"92";"1408";"1";":";"3";"17";":";"25";"22";"25";":";"20";"24";"14";":";"25";"21";"17";":";"25";"25";
"03.11.2013";"16:00:00";"Sonntag";"1018";"Spieltag 4";"Generali Haching";"CV Mitteldeutschland";"Generali Haching";"3:1 / 98:78";"Bayernwerk Sportarena (82008 Unterhaching)";"3:1 / 98:78";"2013/14";"1. Bundesliga Männer";"männlich";"3:1";"98:78";"91";"849";"3";":";"1";"25";":";"23";"26";"25";":";"12";"21";"23";":";"25";"21";"25";":";"18";"23";
"03.11.2013";"16:00:00";"Sonntag";"1019";"Spieltag 4";"TV Ingersoll Bühl";"Moerser SC";"TV Ingersoll Bühl";"3:2 / 108:100";"Großsporthalle Bühl (77815 Bühl)";"3:2 / 108:100";"2013/14";"1. Bundesliga Männer";"männlich";"3:2";"108:100";"121";"1700";"3";":";"2";"25";":";"18";"24";"20";":";"25";"27";"27";":";"25";"30";"21";":";"25";"28";"15";":";"7";"12";
"03.11.2013";"17:00:00";"Sonntag";"1021";"Spieltag 4";"TV Rottenburg";"evivo Düren";"TV Rottenburg";"1:3 / 89:88";"Paul Horn-Arena (72072 Tübingen)";"1:3 / 89:88";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"89:88";"108";"1900";"1";":";"3";"24";":";"26";"31";"25";":";"12";"23";"20";":";"25";"27";"20";":";"25";"27";
"09.11.2013";"19:30:00";"Samstag";"1024";"Spieltag 5";"evivo Düren";"VSG Coburg/Grub";"evivo Düren";"3:2 / 106:103";"Arena Kreis Düren (52349 Düren)";"3:2 / 106:103";"2013/14";"1. Bundesliga Männer";"männlich";"3:2";"106:103";"118";"1635";"3";":";"2";"23";":";"25";"24";"25";":";"23";"26";"18";":";"25";"24";"25";":";"21";"30";"15";":";"9";"14";
"10.11.2013";"16:00:00";"Sonntag";"1029";"Spieltag 5";"Moerser SC";"Generali Haching";"Moerser SC";"0:3 / 64:75";"ENNI Sportpark Rheinkamp (47445 Moers)";"0:3 / 64:75";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"64:75";"92";"1000";"0";":";"3";"23";":";"25";"38";"22";":";"25";"28";"19";":";"25";"26";
"10.11.2013";"17:00:00";"Sonntag";"1027";"Spieltag 5";"TV Rottenburg";"VC Dresden";"TV Rottenburg";"3:1 / 96:79";"Paul Horn-Arena (72072 Tübingen)";"3:1 / 96:79";"2013/14";"1. Bundesliga Männer";"männlich";"3:1";"96:79";"104";"1600";"3";":";"1";"25";":";"17";"24";"21";":";"25";"29";"25";":";"15";"22";"25";":";"22";"29";
"10.11.2013";"18:00:00";"Sonntag";"1026";"Spieltag 5";"VfB Friedrichshafen";"BERLIN RECYCLING Volleys";"VfB Friedrichshafen";"3:0 / 82:68";"ZF Arena (88045 Friedrichshafen)";"3:0 / 82:68";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"82:68";"81";"2000";"3";":";"0";"28";":";"26";"28";"29";":";"27";"31";"25";":";"15";"22";
"16.11.2013";"19:30:00";"Samstag";"1033";"Spieltag 6";"VSG Coburg/Grub";"VfB Friedrichshafen";"VSG Coburg/Grub";"0:3 / 47:75";"HUK Coburg Arena (96450 Coburg)";"0:3 / 47:75";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"47:75";"65";"1763";"0";":";"3";"19";":";"25";"24";"14";":";"25";"22";"14";":";"25";"19";
"16.11.2013";"20:00:00";"Samstag";"1031";"Spieltag 6";"TV Ingersoll Bühl";"TV Rottenburg";"TV Ingersoll Bühl";"3:0 / 75:54";"Großsporthalle Bühl (77815 Bühl)";"3:0 / 75:54";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:54";"78";"1615";"3";":";"0";"25";":";"14";"22";"25";":";"20";"29";"25";":";"20";"27";
"17.11.2013";"16:00:00";"Sonntag";"1032";"Spieltag 6";"VC Dresden";"evivo Düren";"VC Dresden";"1:3 / 81:97";"Margon Arena (01277 Dresden)";"1:3 / 81:97";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"81:97";"103";"850";"1";":";"3";"13";":";"25";"22";"25";":";"21";"27";"24";":";"26";"29";"19";":";"25";"25";
"20.11.2013";"19:30:00";"Mittwoch";"1037";"Spieltag 7";"CV Mitteldeutschland";"VSG Coburg/Grub";"CV Mitteldeutschland";"3:0 / 75:66";"Jahrhunderthalle Spergau (06237 Leuna /OT Spergau)";"3:0 / 75:66";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:66";"77";"517";"3";":";"0";"25";":";"20";"25";"25";":";"23";"26";"25";":";"23";"26";
"20.11.2013";"19:30:00";"Mittwoch";"1038";"Spieltag 7";"VC Dresden";"TV Ingersoll Bühl";"VC Dresden";"0:3 / 56:78";"Margon Arena (01277 Dresden)";"0:3 / 56:78";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"56:78";"75";"1000";"0";":";"3";"17";":";"25";"22";"26";":";"28";"32";"13";":";"25";"21";
"20.11.2013";"19:30:00";"Mittwoch";"1039";"Spieltag 7";"TV Rottenburg";"Generali Haching";"TV Rottenburg";"0:3 / 63:77";"Paul Horn-Arena (72072 Tübingen)";"0:3 / 63:77";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"63:77";"76";"1450";"0";":";"3";"16";":";"25";"22";"25";":";"27";"29";"22";":";"25";"25";
"20.11.2013";"19:30:00";"Mittwoch";"1041";"Spieltag 7";"Moerser SC";"BERLIN RECYCLING Volleys";"Moerser SC";"0:3 / 56:75";"ENNI Sportpark Rheinkamp (47445 Moers)";"0:3 / 56:75";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"56:75";"72";"800";"0";":";"3";"20";":";"25";"24";"14";":";"25";"20";"22";":";"25";"28";
"20.11.2013";"20:00:00";"Mittwoch";"1036";"Spieltag 7";"evivo Düren";"VfB Friedrichshafen";"evivo Düren";"0:3 / 52:75";"Arena Kreis Düren (52349 Düren)";"0:3 / 52:75";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"52:75";"70";"2468";"0";":";"3";"18";":";"25";"24";"15";":";"25";"22";"19";":";"25";"24";
"23.11.2013";"19:30:00";"Samstag";"1045";"Spieltag 8";"VSG Coburg/Grub";"Moerser SC";"VSG Coburg/Grub";"2:3 / 99:103";"HUK Coburg Arena (96450 Coburg)";"2:3 / 99:103";"2013/14";"1. Bundesliga Männer";"männlich";"2:3";"99:103";"115";"849";"2";":";"3";"25";":";"22";"25";"22";":";"25";"29";"25";":";"16";"23";"14";":";"25";"21";"13";":";"15";"17";
"23.11.2013";"20:00:00";"Samstag";"1043";"Spieltag 8";"TV Ingersoll Bühl";"evivo Düren";"TV Ingersoll Bühl";"3:0 / 76:55";"Großsporthalle Bühl (77815 Bühl)";"3:0 / 76:55";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"76:55";"71";"1410";"3";":";"0";"25";":";"11";"18";"25";":";"20";"25";"26";":";"24";"28";
"24.11.2013";"16:00:00";"Sonntag";"1042";"Spieltag 8";"Generali Haching";"VC Dresden";"Generali Haching";"3:0 / 75:57";"Bayernwerk Sportarena (82008 Unterhaching)";"3:0 / 75:57";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:57";"65";"952";"3";":";"0";"25";":";"19";"22";"25";":";"19";"21";"25";":";"19";"22";
"24.11.2013";"18:00:00";"Sonntag";"1044";"Spieltag 8";"VfB Friedrichshafen";"CV Mitteldeutschland";"VfB Friedrichshafen";"3:0 / 75:56";"ZF Arena (88045 Friedrichshafen)";"3:0 / 75:56";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:56";"62";"1850";"3";":";"0";"25";":";"15";"17";"25";":";"22";"24";"25";":";"19";"21";
"30.11.2013";"19:30:00";"Samstag";"1048";"Spieltag 9";"evivo Düren";"CV Mitteldeutschland";"evivo Düren";"3:0 / 75:56";"Arena Kreis Düren (52349 Düren)";"3:0 / 75:56";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:56";"75";"1200";"3";":";"0";"25";":";"21";"24";"25";":";"23";"30";"25";":";"12";"21";
"30.11.2013";"19:30:00";"Samstag";"1051";"Spieltag 9";"TV Rottenburg";"BERLIN RECYCLING Volleys";"TV Rottenburg";"0:3 / 43:75";"Paul Horn-Arena (72072 Tübingen)";"0:3 / 43:75";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"43:75";"68";"1850";"0";":";"3";"13";":";"25";"23";"16";":";"25";"24";"14";":";"25";"21";
"30.11.2013";"20:00:00";"Samstag";"1049";"Spieltag 9";"TV Ingersoll Bühl";"Generali Haching";"TV Ingersoll Bühl";"0:3 / 66:79";"Großsporthalle Bühl (77815 Bühl)";"0:3 / 66:79";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"66:79";"82";"1700";"0";":";"3";"21";":";"25";"27";"27";":";"29";"31";"18";":";"25";"24";
"01.12.2013";"14:30:00";"Sonntag";"1053";"Spieltag 9";"Moerser SC";"VfB Friedrichshafen";"Moerser SC";"0:3 / 66:75";"ENNI Sportpark Rheinkamp (47445 Moers)";"0:3 / 66:75";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"66:75";"76";"1100";"0";":";"3";"21";":";"25";"26";"22";":";"25";"25";"23";":";"25";"25";
"07.12.2013";"19:30:00";"Samstag";"1054";"Spieltag 10";"evivo Düren";"Generali Haching";"evivo Düren";"0:3 / 55:75";"Arena Kreis Düren (52349 Düren)";"0:3 / 55:75";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"55:75";"74";"1500";"0";":";"3";"16";":";"25";"22";"16";":";"25";"23";"23";":";"25";"29";
"07.12.2013";"19:30:00";"Samstag";"1055";"Spieltag 10";"CV Mitteldeutschland";"Moerser SC";"CV Mitteldeutschland";"1:3 / 91:89";"Jahrhunderthalle Spergau (06237 Leuna /OT Spergau)";"1:3 / 91:89";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"91:89";"105";"500";"1";":";"3";"23";":";"25";"26";"25";":";"14";"21";"22";":";"25";"28";"21";":";"25";"30";
"07.12.2013";"19:30:00";"Samstag";"1057";"Spieltag 10";"VSG Coburg/Grub";"TV Rottenburg";"VSG Coburg/Grub";"2:3 / 105:111";"HUK Coburg Arena (96450 Coburg)";"2:3 / 105:111";"2013/14";"1. Bundesliga Männer";"männlich";"2:3";"105:111";"125";"1033";"2";":";"3";"20";":";"25";"24";"21";":";"25";"27";"25";":";"22";"27";"25";":";"23";"28";"14";":";"16";"19";
"07.12.2013";"19:30:00";"Samstag";"1058";"Spieltag 10";"BERLIN RECYCLING Volleys";"VC Dresden";"BERLIN RECYCLING Volleys";"3:1 / 97:88";"Max-Schmeling-Halle (10437 Berlin)";"3:1 / 97:88";"2013/14";"1. Bundesliga Männer";"männlich";"3:1";"97:88";"101";"3468";"3";":";"1";"25";":";"17";"22";"22";":";"25";"26";"25";":";"23";"27";"25";":";"23";"26";
"08.01.2014";"19:30:00";"Mittwoch";"1062";"Spieltag 11";"VC Dresden";"VSG Coburg/Grub";"VC Dresden";"1:3 / 93:102";"Margon Arena (01277 Dresden)";"1:3 / 93:102";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"93:102";"110";"778";"1";":";"3";"26";":";"28";"29";"26";":";"24";"27";"22";":";"25";"28";"19";":";"25";"26";
"08.01.2014";"19:30:00";"Mittwoch";"1063";"Spieltag 11";"TV Rottenburg";"VfB Friedrichshafen";"TV Rottenburg";"1:3 / 80:99";"Paul Horn-Arena (72072 Tübingen)";"1:3 / 80:99";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"80:99";"108";"2000";"1";":";"3";"24";":";"26";"30";"14";":";"25";"24";"25";":";"23";"30";"17";":";"25";"24";
"08.01.2014";"19:30:00";"Mittwoch";"1065";"Spieltag 11";"Moerser SC";"evivo Düren";"Moerser SC";"3:0 / 75:65";"ENNI Sportpark Rheinkamp (47445 Moers)";"3:0 / 75:65";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:65";"83";"850";"3";":";"0";"25";":";"21";"25";"25";":";"21";"27";"25";":";"23";"31";
"08.01.2014";"19:30:00";"Mittwoch";"1127";"Spieltag 22";"BERLIN RECYCLING Volleys";"TV Ingersoll Bühl";"BERLIN RECYCLING Volleys";"3:0 / 75:57";"Max-Schmeling-Halle (10437 Berlin)";"3:0 / 75:57";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:57";"72";"3725";"3";":";"0";"25";":";"23";"25";"25";":";"15";"23";"25";":";"19";"24";
"11.01.2014";"16:00:00";"Samstag";"1068";"Spieltag 12";"VC Dresden";"VfB Friedrichshafen";"VC Dresden";"1:3 / 83:90";"Margon Arena (01277 Dresden)";"1:3 / 83:90";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"83:90";"93";"777";"1";":";"3";"22";":";"25";"25";"25";":";"15";"24";"17";":";"25";"21";"19";":";"25";"23";
"11.01.2014";"19:30:00";"Samstag";"1067";"Spieltag 12";"TV Rottenburg";"CV Mitteldeutschland";"TV Rottenburg";"3:1 / 94:78";"Paul Horn-Arena (72072 Tübingen)";"3:1 / 94:78";"2013/14";"1. Bundesliga Männer";"männlich";"3:1";"94:78";"109";"1900";"3";":";"1";"25";":";"19";"28";"19";":";"25";"28";"25";":";"15";"25";"25";":";"19";"28";
"11.01.2014";"20:00:00";"Samstag";"1069";"Spieltag 12";"TV Ingersoll Bühl";"VSG Coburg/Grub";"TV Ingersoll Bühl";"3:0 / 75:62";"Großsporthalle Bühl (77815 Bühl)";"3:0 / 75:62";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:62";"72";"1520";"3";":";"0";"25";":";"18";"22";"25";":";"21";"24";"25";":";"23";"26";
"12.01.2014";"16:00:00";"Sonntag";"1070";"Spieltag 12";"Generali Haching";"BERLIN RECYCLING Volleys";"Generali Haching";"0:3 / 63:76";"Bayernwerk Sportarena (82008 Unterhaching)";"0:3 / 63:76";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"63:76";"84";"1512";"0";":";"3";"18";":";"25";"24";"24";":";"26";"32";"21";":";"25";"28";
"18.01.2014";"19:30:00";"Samstag";"1074";"Spieltag 13";"CV Mitteldeutschland";"VC Dresden";"CV Mitteldeutschland";"3:0 / 75:58";"Jahrhunderthalle Spergau (06237 Leuna /OT Spergau)";"3:0 / 75:58";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:58";"76";"1029";"3";":";"0";"25";":";"20";"26";"25";":";"19";"26";"25";":";"19";"24";
"19.01.2014";"17:00:00";"Sonntag";"1075";"Spieltag 13";"Moerser SC";"TV Rottenburg";"Moerser SC";"3:0 / 75:64";"ENNI Sportpark Rheinkamp (47445 Moers)";"3:0 / 75:64";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:64";"84";"1300";"3";":";"0";"25";":";"21";"26";"25";":";"21";"31";"25";":";"22";"27";
"19.01.2014";"18:00:00";"Sonntag";"1073";"Spieltag 13";"VfB Friedrichshafen";"TV Ingersoll Bühl";"VfB Friedrichshafen";"3:0 / 75:60";"ZF Arena (88045 Friedrichshafen)";"3:0 / 75:60";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:60";"73";"2471";"3";":";"0";"25";":";"17";"21";"25";":";"23";"28";"25";":";"20";"24";
"21.01.2014";"20:00:00";"Dienstag";"1087";"Spieltag 15";"evivo Düren";"TV Rottenburg";"evivo Düren";"3:0 / 75:56";"Arena Kreis Düren (52349 Düren)";"3:0 / 75:56";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:56";"76";"1200";"3";":";"0";"25";":";"22";"26";"25";":";"15";"25";"25";":";"19";"25";
"25.01.2014";"18:00:00";"Samstag";"1083";"Spieltag 14";"VC Dresden";"Moerser SC";"VC Dresden";"1:3 / 88:97";"Margon Arena (01277 Dresden)";"1:3 / 88:97";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"88:97";"109";"578";"1";":";"3";"25";":";"22";"26";"21";":";"25";"28";"22";":";"25";"29";"20";":";"25";"26";
"25.01.2014";"20:00:00";"Samstag";"1079";"Spieltag 14";"TV Ingersoll Bühl";"CV Mitteldeutschland";"TV Ingersoll Bühl";"3:0 / 75:59";"Großsporthalle Bühl (77815 Bühl)";"3:0 / 75:59";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:59";"71";"1420";"3";":";"0";"25";":";"20";"23";"25";":";"21";"26";"25";":";"18";"22";
"26.01.2014";"16:00:00";"Sonntag";"1080";"Spieltag 14";"Generali Haching";"VfB Friedrichshafen";"Generali Haching";"1:3 / 99:97";"Bayernwerk Sportarena (82008 Unterhaching)";"1:3 / 99:97";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"99:97";"115";"1512";"1";":";"3";"22";":";"25";"28";"28";":";"30";"32";"25";":";"16";"23";"24";":";"26";"32";
"27.01.2014";"19:30:00";"Montag";"1078";"Spieltag 14";"BERLIN RECYCLING Volleys";"evivo Düren";"BERLIN RECYCLING Volleys";"3:0 / 76:55";"Max-Schmeling-Halle (10437 Berlin)";"3:0 / 76:55";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"76:55";"75";"3069";"3";":";"0";"25";":";"16";"24";"25";":";"15";"21";"26";":";"24";"30";
"29.01.2014";"19:30:00";"Mittwoch";"1084";"Spieltag 15";"CV Mitteldeutschland";"Generali Haching";"CV Mitteldeutschland";"0:3 / 45:75";"Jahrhunderthalle Spergau (06237 Leuna /OT Spergau)";"0:3 / 45:75";"2013/14";"1. Bundesliga Männer";"männlich";"0:3";"45:75";"67";"365";"0";":";"3";"10";":";"25";"21";"16";":";"25";"24";"19";":";"25";"22";
"29.01.2014";"19:30:00";"Mittwoch";"1085";"Spieltag 15";"Moerser SC";"TV Ingersoll Bühl";"Moerser SC";"3:2 / 115:113";"ENNI Sportpark Rheinkamp (47445 Moers)";"3:2 / 115:113";"2013/14";"1. Bundesliga Männer";"männlich";"3:2";"115:113";"127";"1200";"3";":";"2";"28";":";"30";"30";"26";":";"24";"25";"25";":";"21";"29";"21";":";"25";"26";"15";":";"13";"17";
"30.01.2014";"19:30:00";"Donnerstag";"1022";"Spieltag 4";"BERLIN RECYCLING Volleys";"VSG Coburg/Grub";"BERLIN RECYCLING Volleys";"3:0 / 75:58";"Max-Schmeling-Halle (10437 Berlin)";"3:0 / 75:58";"2013/14";"1. Bundesliga Männer";"männlich";"3:0";"75:58";"73";"2231";"3";":";"0";"25";":";"18";"24";"25";":";"21";"25";"25";":";"19";"24";
"01.02.2014";"19:30:00";"Samstag";"1090";"Spieltag 16";"VSG Coburg/Grub";"evivo Düren";"VSG Coburg/Grub";"1:3 / 89:96";"HUK Coburg Arena (96450 Coburg)";"1:3 / 89:96";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"89:96";"106";"1000";"1";":";"3";"26";":";"28";"31";"25";":";"18";"25";"21";":";"25";"25";"17";":";"25";"25";
"02.02.2014";"16:00:00";"Sonntag";"1092";"Spieltag 16";"BERLIN RECYCLING Volleys";"VfB Friedrichshafen";"BERLIN RECYCLING Volleys";"3:2 / 108:100";"Max-Schmeling-Halle (10437 Berlin)";"3:2 / 108:100";"2013/14";"1. Bundesliga Männer";"männlich";"3:2";"108:100";"114";"7219";"3";":";"2";"25";":";"18";"22";"25";":";"19";"24";"23";":";"25";"26";"20";":";"25";"26";"15";":";"13";"16";
"02.02.2014";"16:00:00";"Sonntag";"1093";"Spieltag 16";"VC Dresden";"TV Rottenburg";"VC Dresden";"1:3 / 81:91";"Margon Arena (01277 Dresden)";"1:3 / 81:91";"2013/14";"1. Bundesliga Männer";"männlich";"1:3";"81:91";"104";"611";"1";":";"3";"18";":";"25";"26";"13";":";"25";"24";"25";":";"14";"22";"25";":";"27";"32";
